20,0
20,1
20,2
19,2
19,3
18,3
18,4
18,5
18,6
18,7
17,7
17,8
17,9
16,9
16,10
16,11
15,11
15,12
15,13
15,14
15,15
14,16
14,17
14,18
14,19
14,20
14,21
14,22
14,23
13,24
13,25
13,26
13,27
13,28
14,29
13,30
13,31
13,32
13,33
13,34
13,35
13,36
13,37
13,38
13,39
13,40
14,41
14,42
14,43
14,44
14,45
14,46
14,47
14,48
14,49
15,50
15,51
15,52
15,53
15,54
15,55
16,55
16,56
16,57
16,58
0,64
1,64
1,65
1,66
2,67
2,68
2,69
2,70
2,71
2,72
2,73
2,74
2,75
2,76
2,77
2,78
2,81
2,82
2,83
2,84
3,84
3,85
4,85
4,86
5,86
5,87
6,87
6,88
0,78
1,78
4,69
4,70
4,71
5,71
5,72
5,73
6,73
6,74
7,74
7,75
7,76
7,77
6,79
8,77
8,78
8,79
9,79
9,80
8,81
8,82
8,83
8,84
8,85
9,85
9,86
9,87
9,88
9,89
9,90
9,91
10,91
10,92
10,93
11,93
11,94
12,94
12,95
12,96
13,96
13,97
13,98
13,99
13,100
13,101
13,102
13,103
13,104
14,105
14,106
15,106
15,107
15,108
15,109
15,110
15,111
0,140
1,140
2,140
2,141
3,141
4,141
4,142
5,143
5,144
5,145
5,146
6,146
7,147
6,143
7,142
8,142
9,142
9,145
8,146
10,142
11,142
12,142
13,142
14,142
14,143
15,143
16,143
17,144
18,144
18,145
19,145
19,146
20,146
21,146
21,147
21,148
22,146
22,145
23,145
24,145
25,147
25,148
24,148
24,149
23,149
23,150
22,150
22,151
21,151
21,152
21,153
21,154
21,155
22,156
22,157
26,147
27,147
30,143
25,144
26,144
27,144
28,144
28,146
29,146
30,146
31,146
32,146
32,149
32,150
32,151
31,151
31,152
31,153
32,153
32,154
33,153
34,153
35,153
33,150
34,150
35,150
35,151
35,152
36,151
29,144
31,143
32,144
33,144
14,102
10,80
11,80
12,80
12,81
5,69
5,67
6,67
6,68
7,69
7,70
8,70
8,71
8,72
9,73
9,71
10,71
17,56
18,56
19,56
19,57
19,58
20,59
19,60
19,61
19,62
19,63
19,64
19,65
18,65
18,66
14,66
14,67
13,67
13,68
13,69
12,69
12,70
12,71
12,72
13,73
13,74
13,75
13,76
12,77
12,78
12,79
15,66
16,66
17,66
18,63
55,49
56,50
57,50
58,50
59,50
60,50
61,50
62,50
62,51
63,50
64,50
64,51
65,50
66,50
67,50
68,50
69,50
70,50
71,50
72,50
73,50
74,50
75,50
76,50
77,50
78,50
79,50
80,51
81,51
81,52
82,53
83,53
83,54
84,54
84,55
85,56
85,57
85,58
85,59
85,60
85,61
86,59
119,51
114,52
114,53
111,53
111,54
110,54
110,55
108,55
108,56
107,56
109,55
112,53
113,53
115,52
116,52
117,52
118,52
120,51
121,51
122,51
123,51
124,51
125,51
126,51
127,51
128,51
129,51
130,51
131,51
132,51
133,51
134,51
135,51
136,51
137,51
138,51
139,51
140,51
140,52
141,51
142,51
143,51
144,51
145,52
146,52
147,52
148,52
15,18
176,0
176,1
177,1
178,2
178,3
178,4
179,4
179,5
179,6
180,6
180,7
180,8
180,9
180,10
180,11
181,11
181,12
181,13
182,14
182,15
182,16
182,17
182,18
182,19
182,20
182,21
182,22
182,23
182,24
182,25
182,26
182,27
182,28
182,29
182,30
182,31
182,32
181,33
182,34
182,35
182,36
181,37
181,38
180,39
180,40
180,41
180,42
180,43
180,44
180,45
180,46
180,47
180,48
180,49
179,50
179,51
179,52
179,53
179,54
178,55
178,56
177,56
177,57
177,58
176,58
174,59
174,60
172,60
172,61
172,62
172,63
172,64
173,65
174,66
174,67
174,68
175,68
176,68
176,69
175,70
175,71
175,72
177,69
177,70
177,71
177,72
177,73
178,74
177,75
177,76
177,77
177,78
177,79
176,80
176,81
176,82
176,83
176,84
175,84
175,85
175,86
175,87
171,105
171,106
171,107
170,107
170,108
170,109
169,110
169,111
169,112
168,112
168,113
168,114
168,115
168,116
168,117
168,118
186,119
187,119
188,119
189,119
190,119
167,119
167,120
167,123
167,124
